Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000117595,IRF6,0.00050748898341912234,-1.1317267990612532,0.70566157134409224,0.00059313941915022875,-0.76226349725677167,0.87639249530152452,0.0039516627629436821,2.5888312733010119,0.18626694266621976
ENSG00000117597,DIEXF,0.018269603403088402,0.23642431258675511,0.78702996244656398,0.01423534605960549,-0.31480452028554939,0.72232528783844097,0.017782482433246569,0.1690558550155048,1.0
ENSG00000054392,HHAT,0.0091348017015442009,0.37923512021612638,0.7540284432973221,0.0041519759340516013,-1.1314973069224896,0.15631340599824417,0.011854988288831046,0.85186567913480538,0.42006932476802245
ENSG00000117625,RCOR3,0.076123347512868353,-0.19100260837685923,0.75365674751049305,0.096088585902337056,0.36407223563785873,0.40201460218097673,0.072117845423722196,-0.2286998021688631,0.88140710577561165
ENSG00000082512,TRAF5,0.10911013143511129,1.3752331896586294,7.0586411531339881e-05,0.01008337012555389,-3.2927782139555508,6.1797025873425467e-14,0.09483990631064837,0.58759237666765252,0.27769109854489121
ENSG00000153363,LINC00467,0.021822026287022258,-0.64192153138043739,0.22024954597526589,0.039740341083065324,0.78087882776975892,0.082418840742211244,0.025685807959133933,-0.18766268505183259,0.97747606976529977
ENSG00000170385,SLC30A1,0.0020299559336764894,-3.4342895690816846,5.6398464319091303e-08,0.039147201663915096,3.3038256932010022,3.6844230073255094e-11,0.0069154098351514436,-1.2978814403698768,0.14029455645607802
ENSG00000117650,NEK2,0.0,-1.1317267990612532,0.71447643815838036,0.0,-0.76226349725677167,0.72275303675650759,0.001975831381471841,3.4368281798559615,0.18900488533894136
ENSG00000123684,LPGAT1,0.090840528032022888,-1.360972891438764,3.3953033298621955e-05,0.22954495521113852,0.6912928146264492,0.037989221527561623,0.24203934423030052,0.64717525953181632,0.14746153245426666
ENSG00000143493,INTS7,0.0071048457678677124,-1.52251675209342,0.0058568507010296452,0.013642206640455262,-0.23619468558918388,0.78948935328014747,0.034577049175757213,1.7738631671335323,0.0009658911523005697
ENSG00000143476,DTL,0.001522466950257367,-0.71668929978240925,0.81669181807905755,0.0,-2.7622634972567708,0.093247461061743836,0.0079033255258873641,3.0217906805771175,0.032759866636740215
ENSG00000229983,RP11-15I11.2,0.0,-1.1317267990612532,0.71447643815838036,0.0,-0.76226349725677167,0.72275303675650759,0.001975831381471841,3.4368281798559615,0.18900488533894136
ENSG00000226251,RP11-15I11.3,0.0,-1.8686923932274588,0.32898978123502814,0.0,-1.4992290914229773,0.52430886458304493,0.0039516627629436821,4.173793774022168,0.02423767709981469
ENSG00000066027,PPP2R5A,0.076630836496287463,-0.98183136857819475,0.0052287959110751039,0.13760834524285306,0.32056293387284995,0.44626138322970899,0.17584899295099385,0.7507189556779057,0.090998545482318352
ENSG00000065600,TMEM206,0.035524228839338562,-0.50554163561358401,0.30551327267337663,0.049230571789468984,0.249232141581059,0.63904495785124338,0.053347447299739705,0.36643885196456338,0.62743198284653501
ENSG00000117691,NENF,0.19386079166610473,-0.71543314381198431,0.037486763008119733,0.33690319007732994,0.57624015383277394,0.086739891507144257,0.28847138169488878,0.15332100269648996,0.85662384692023952
ENSG00000260805,RP11-61J19.5,0.0071048457678677124,-0.5940700131184542,0.53528750068752262,0.016014764317056177,1.4601289240796778,0.017908716849232311,0.0029637470722077616,-1.5404517436439544,0.18150314577374863
ENSG00000162772,ATF3,0.0025374449170956115,-4.729986122395867,4.8705003223214028e-19,0.12100044150664667,4.2542515895262456,1.5058841379307684e-25,0.012842903979566967,-2.0550249164737133,0.0008234675385377935
ENSG00000237980,RP11-338C15.3,0.0,-2.1317267990612532,0.1998485004375336,0.0029656970957511438,3.4076615041855405,0.023492760166357953,0.0,-0.7330968215863507,0.87941721626459657
ENSG00000123685,BATF3,0.0010149779668382447,-4.8444448469807817,1.5450968264131652e-14,0.067024754363975855,4.848234095571522,1.2279772609140244e-22,0.0039516627629436821,-2.6841872211054039,0.00027857757036929814
ENSG00000117697,NSL1,0.12179735602058936,-0.28133338856505574,0.56191748867258595,0.14887799420670741,0.19264861321469162,0.67138224821708947,0.14719943791965215,0.1381698642914464,0.88642245089108396
ENSG00000203705,TATDN3,0.037046695789595928,-1.3373109327111474,0.00034532031481116561,0.1049856771895905,1.0505049209871973,0.0027309096510874133,0.07705742387740179,0.18410287336113651,0.84711544190748811
ENSG00000198468,FLVCR1-AS1,0.0065973567844485898,-0.73940937628249248,0.31601228332426123,0.010676509544704118,0.31573901474450139,0.75472724423264792,0.012842903979566967,0.65922060119240911,0.55509353298187913
ENSG00000162769,FLVCR1,0.0020299559336764894,-3.1317267990612532,6.0616998768438692e-06,0.026691273861760293,2.0983334460778122,0.00017473167594004522,0.013830819670302887,0.11490008496859971,1.0
ENSG00000143494,VASH2,0.0,-2.1317267990612532,0.1998485004375336,0.0,-1.7622634972567717,0.32749455914404152,0.0049395784536796026,4.4368281798559615,0.0061687181401888372
ENSG00000174606,ANGEL2,0.078153303446544836,0.12202979318452956,0.86032622573897499,0.0658384755256754,-0.26476383778595425,0.63752037200890488,0.081997002331081398,0.18890066641237624,0.8507018623406859
ENSG00000136643,RPS6KC1,0.031971805955404706,-1.3016518005035662,0.00071044198065334599,0.092529749387435689,1.1748052470167725,0.0010072327707839938,0.058287025753419305,-0.022603438781334972,1.0
ENSG00000143499,SMYD2,0.10758766448485393,0.42639408944126167,0.30551327267337663,0.049230571789468984,-1.2196118013935786,0.0011323227407919485,0.13139278686787742,0.70850150396362821,0.13541712762920488
ENSG00000152104,PTPN14,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000117724,CENPF,0.010657268651801569,-0.40926077459016241,0.69506418027554917,0.0035588365149013725,-2.15130578800267,0.0067387961360671801,0.032601217794285375,2.1319735983275407,0.0020868384679177559
ENSG00000136636,KCTD3,0.0030449339005147341,-2.0248115951447412,0.0045487453932863339,0.018387321993657092,2.0153440814067816,0.00061029297967447416,0.0069154098351514436,-0.39606183430877984,0.83781531478750393
ENSG00000092978,GPATCH2,0.015732158485992791,-0.93908172111885779,0.084114514405467022,0.032029528634112354,0.67332137942615855,0.21208499350266732,0.028649555031341693,0.33249152004122617,0.74405309295129685
ENSG00000067533,RRP15,0.051256387325331353,0.20679780635680434,0.71447643815838036,0.039740341083065324,-0.36596256055951226,0.51150323847100054,0.052359531609003786,0.20587374501608924,0.84965578026170607
ENSG00000092969,TGFB2,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000228063,LYPLAL1-AS1,0.0035524228839338562,0.64588077960229828,0.69675957786646481,0.0011862788383004575,-1.1773009965356147,0.40423109859330086,0.0039516627629436821,0.85186567913480626,0.68689726130541928
ENSG00000143353,LYPLAL1,0.063436122927390287,-0.045217805806578415,1.0,0.072363009136327913,0.26536762172041994,0.57956989322713959,0.054335362990475623,-0.29497570919446625,0.82616594610474703
ENSG00000277007,RP11-392O17.2,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000136628,EPRS,0.18015858911378843,-0.29984955786958034,0.51229372833974907,0.21293705147493214,0.095383579331898449,0.85757673863866191,0.23709976577662092,0.28295558369901519,0.63417889280586093
ENSG00000162813,BPNT1,0.023851982220698748,-0.33684122896586643,0.6164859998756802,0.016607903736206405,-0.9917453433795389,0.040225494771514853,0.053347447299739705,1.3852978792158792,0.0038762196161184702
ENSG00000067704,IARS2,0.1547841399428323,-0.46180396429292792,0.24001179003672987,0.22124100334303534,0.37807161727632677,0.31412986804041909,0.20054688521939185,0.11702325686156945,0.91981574330650451
ENSG00000118873,RAB3GAP2,0.072570924628934497,0.2308432803234548,0.65145087587422679,0.062872778429924253,-0.11531410963991373,0.90068086943056402,0.06026285713489115,-0.1597222951404067,0.9915553635682125
ENSG00000162817,C1orf115,0.0030449339005147341,0.93866252883014489,0.61444484956838652,0.002372557676600915,0.33727217629414241,0.91444617171100206,0.0,-1.607565939502491,0.43238837496905452
ENSG00000117791,MARC2,0.0091348017015442009,3.7011632151034881,0.00016247851051960559,0.00059313941915022875,-2.4252285099792008,0.029732583196448746,0.0,-2.4700624157525564,0.1736420996972266
ENSG00000186205,MARC1,0.00050748898341912234,-5.4294073477019378,1.2360513985495623e-13,0.068804172621426532,6.1081012223266331,2.593733044914268e-23,0.00098791569073592052,-4.0307773702270353,1.9757512753436438e-05
ENSG00000257551,HLX-AS1,0.0035524228839338562,1.1313076067725403,0.44559520304913175,0.0017794182574506863,-0.34722599797792775,0.91143323079186433,0.00098791569073592052,-0.60756593950249105,0.79946660139239545
ENSG00000136630,HLX,0.0030449339005147341,-3.2472040164811888,1.3396432485123614e-07,0.052789408304370358,4.3145520997940592,2.1092315059860595e-15,0.00098791569073592052,-3.7330968215863507,0.0001180380800465317
ENSG00000143507,DUSP10,0.012687224585478057,-1.0942520936425906,0.038743308299887716,0.024911855604309609,0.36632070880464163,0.54329442841930076,0.032601217794285375,0.85186567913480538,0.19151777677041373
ENSG00000276997,RP11-378J18.9,0.00050748898341912234,-0.13172679906125317,1.0,0.0,-1.1773009965356156,0.73205448458396472,0.001975831381471841,2.4368281798559615,0.35746253525472621
ENSG00000143498,TAF1A,0.014717180519154547,0.65968657912732898,0.35873208526183914,0.0083039518681032026,-0.62796240554517979,0.43552353443835523,0.010867072598095126,-0.022603438781335861,1.0
ENSG00000225265,TAF1A-AS1,0.0076123347512868349,1.2833107002175899,0.13260732451049503,0.0017794182574506863,-1.5696184193143754,0.10699480054086703,0.0049395784536796026,0.18890066641237624,1.0
ENSG00000154305,MIA3,0.14818678315838371,-0.020892428184096534,1.0,0.13404950872795171,-0.23644888258409491,0.63684067753126572,0.17782482433246569,0.33212083786012991,0.55917658845655305
ENSG00000272750,RP11-378J18.8,0.0025374449170956115,0.71627010749369724,0.71953823079951296,0.0011862788383004575,-0.59233849581445952,0.71384058815387885,0.001975831381471841,0.43682817985596145,1.0
ENSG00000186063,AIDA,0.14057444840709687,0.56655222518953208,0.12547972364892804,0.08363265810018225,-0.64593937928953915,0.098424250287773116,0.11361030443463085,-0.00095975943697412802,1.0
ENSG00000162819,BROX,0.051256387325331353,-1.2709437375504598,0.00040290475730923051,0.14413287885350559,1.1461060272776611,0.00060470103226224585,0.0918761592384406,-0.023998020853088775,1.0
ENSG00000197520,FAM177B,0.021314537303603137,4.2945379556408447,1.4265148728057892e-08,0.0,-4.6691540928652895,5.3275163825696658e-06,0.001975831381471841,-1.9894365748461365,0.096662347389759151
ENSG00000228106,RP11-452F19.3,0.056331277159522575,0.60237914096571199,0.16641003068639804,0.032029528634112354,-0.69972203118805787,0.12683242265768502,0.04544412177385234,0.031415099465518459,1.0
ENSG00000278610,RP11-455P21.3,0.0010149779668382447,2.038198202381059,0.35873208526183914,0.0,-0.76226349725677167,0.72275303675650759,0.0,0.2669031784136493,1.0
ENSG00000154309,DISP1,0.0055823788176103456,0.86827320093874594,0.45445186484502104,0.0011862788383004575,-1.7622634972567708,0.15057021997724368,0.0059274941444155231,0.85186567913480538,0.65039743105159487
ENSG00000187554,TLR5,0.0045674008507721004,-3.5102384223149832,3.4433808294591087e-11,0.090750331129984999,4.5045230434381303,1.2777167576991834e-21,0.001975831381471841,-3.9118999743751157,1.9084206383329203e-06
ENSG00000236846,RP11-239E10.2,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000143502,SUSD4,0.014717180519154547,3.3601262972684207,2.8502216127204357e-06,0.00059313941915022875,-3.1773009965356147,0.0005959720118378566,0.001975831381471841,-1.5173681305309135,0.2016753908313326
ENSG00000203697,CAPN8,0.0,-1.1317267990612532,0.73519386311311985,0.0,-0.76226349725677167,0.73205448458396472,0.001975831381471841,3.4368281798559615,0.20791250553185037
ENSG00000162909,CAPN2,0.27049162816239219,-1.2926179886385043,3.3403218153926935e-05,0.57475209715657172,0.34046280429764153,0.37220368688841032,0.81107878209419071,0.98123096890012373,0.0071697147230686334
ENSG00000143514,TP53BP2,0.032986783922242947,-0.88607447145569651,0.033448460479883424,0.063465917849074474,0.61180222096576697,0.14243169484985371,0.058287025753419305,0.32412804710659948,0.67380203148926965
ENSG00000278467,RP11-504P24.9,0.0,-0.5467642983400971,1.0,0.0,-0.1773009965356156,1.0,0.00098791569073592052,2.8518656791348054,0.48910479964915088
ENSG00000143756,FBXO28,0.080183259380221319,-0.015241056580401313,1.0,0.069397312040576767,-0.3225639437436576,0.53683927503582873,0.10076740045506388,0.42984174953985477,0.46654378409130337
ENSG00000143753,DEGS1,0.16290396367753826,-0.43743454149028516,0.27736264560217716,0.2633539021027016,0.73161728041988616,0.02581177581619994,0.1501631849918599,-0.47194706009749998,0.48910479964915088
ENSG00000143748,NVL,0.02892687205488997,-0.098174239350226067,0.97318605710459916,0.026098134442610065,-0.30015774432114828,0.63462962587654526,0.039516627629436821,0.53699234178139399,0.4736361513595449
ENSG00000143771,CNIH4,0.071048457678677124,-1.6810085451555685,3.9290587042499364e-07,0.29538343073681395,1.7576890122317617,5.0050119147462866e-09,0.11854988288831046,-0.54894320453759438,0.40869337830605568
ENSG00000162923,WDR26,0.031971805955404706,-1.9390817211188578,7.8585733513936497e-08,0.15302997014075903,1.6999559387521459,1.6693891783694767e-07,0.076069508186665871,-0.19364898011756315,0.9439255075580445
ENSG00000143786,CNIH3,0.005074889834191223,0.4532357016599029,0.74748886021446903,0.0011862788383004575,-1.8402660092580447,0.09058401703382167,0.0079033255258873641,1.3213509624360249,0.27930310837179662
ENSG00000185842,DNAH14,0.0,-1.8686923932274588,0.31601228332426123,0.0011862788383004575,0.8226990034643844,0.78955702225444524,0.001975831381471841,1.8518656791348054,0.48910479964915088
ENSG00000143815,LBR,0.23090748745570064,-0.062602438406433425,0.99473301748156351,0.17023101329611565,-0.6868560945987483,0.057761700364978623,0.35960131142787505,0.82639993236358844,0.037363927039351458
ENSG00000154380,ENAH,0.0020299559336764894,1.7751637965472646,0.4162743246991053,0.00059313941915022875,-0.49922909142297733,0.85309134695731925,0.0,-0.7330968215863507,0.90773717277956367
ENSG00000143742,SRP9,0.62674889452261606,-0.10026001096424497,0.88560067869823267,0.53085978013945478,-0.44274860902221808,0.24962562517964926,0.906906604095575,0.63847185264113637,0.14424125185999229
ENSG00000143819,EPHX1,0.005074889834191223,-2.8422201818662689,7.8585733513936497e-08,0.060500220753323335,3.5091995306476038,1.4591563303819857e-14,0.0049395784536796026,-2.3833507825592264,0.0020635042876830361
ENSG00000242861,RP11-285F7.2,0.0040599118673529788,0.81580578104461132,0.5346301458104652,0.0017794182574506863,-0.76226349725677078,0.61765169903204886,0.0029637470722077616,0.2669031784136493,1.0
ENSG00000196187,TMEM63A,0.1045427305843392,1.0486905761987013,0.00249620923995037,0.032622668053262582,-1.5398710759203222,5.7202079067950841e-05,0.08002117094960956,0.17599468221543901,0.87607525248876394
ENSG00000243709,LEFTY1,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000143811,PYCR2,0.093885461932537634,0.1595044986031926,0.77122225360037189,0.051009990046919675,-1.0875043261849693,0.0035650819495520233,0.1392961123937648,0.91414995738914762,0.031270154053292781
ENSG00000143751,SDE2,0.032986783922242947,-0.64192153138043739,0.15805059022698709,0.036774643987314184,-0.36994607447801009,0.50639044853872417,0.07705742387740179,1.1556464273119085,0.010719556276587201
ENSG00000272562,RP11-396C23.4,0.00050748898341912234,-0.13172679906125317,1.0,0.0011862788383004575,1.4076615041855405,0.51275920958586896,0.0,-0.14813432086519462,1.0
ENSG00000163041,H3F3A,3.1672387455187425,-1.0741999640107833,0.00042022250835385694,7.5601550364888155,0.97260352135569117,0.00092251659638576755,5.1835936292913747,-0.0033826506765426423,1.0
ENSG00000225518,RP11-396C23.2,0.00050748898341912234,0.4532357016599029,1.0,0.00059313941915022875,0.8226990034643844,1.0,0.0,0.2669031784136493,1.0
ENSG00000182827,ACBD3,0.034001761889081196,-0.18722191165295676,0.80707740358939251,0.043299177597966698,0.38829617931861016,0.45250731695008334,0.031613302103549457,-0.24329155390553492,0.90611787423436829
ENSG00000183814,LIN9,0.013702202552316302,0.56015090557641489,0.44126615228647198,0.007117673029802745,-0.83441328301260587,0.2355727112767898,0.012842903979566967,0.33729250630504737,0.8643047456403381
ENSG00000143799,PARP1,0.29941850021728217,0.34510045958113511,0.38178984742122452,0.13642206640455262,-1.2870016495177532,0.0001252941836400713,0.40109377043878369,0.83951225162324761,0.034199066526985268
ENSG00000143772,ITPKB,0.098452862783309725,0.9210146630107201,0.0098739069427667778,0.044485456436267154,-0.95174129612048386,0.014962303867783255,0.064214519897834832,-0.18055579855757209,0.96048895738290041
ENSG00000143801,PSEN2,0.0045674008507721004,-1.8395460475679428,0.0019784862919956202,0.02372557676600915,2.0103260066401569,8.7670205997453571e-05,0.0079033255258873641,-0.62206550919760684,0.57903864455462128
ENSG00000163050,ADCK3,0.099467840750147973,0.10374396716550693,0.89053310776818129,0.09312288880658591,-0.0534293383734461,1.0,0.0918761592384406,-0.061151019270554663,1.0
ENSG00000143776,CDC42BPA,0.0020299559336764894,-0.5467642983400971,0.78430440553515313,0.0053382547723520588,1.8226990034643853,0.067942507173621144,0.0,-1.9554892429227984,0.3131537433726459
ENSG00000181450,ZNF678,0.013702202552316302,0.80115900508021021,0.2854912976478331,0.0053382547723520588,-1.1773009965356147,0.13005942325070174,0.011854988288831046,0.342852031646947,0.87164354115787124
ENSG00000143740,SNAP47,0.061406166993713797,0.12658519653013744,0.8562301656314274,0.022539297927708694,-1.7745418270352071,9.3556535412225291e-06,0.11262238874389494,1.3754276351918189,0.00053401821684069301
ENSG00000081692,JMJD4,0.036539206806176804,0.043147418352792677,1.0,0.020759879670258007,-1.0734651855510755,0.023010612193733355,0.06026285713489115,1.0511744873582121,0.040587419212810893
ENSG00000143761,ARF1,0.70185726406864613,-0.85948990018143345,0.0064817882714074517,1.1844994200430068,0.32351549798562351,0.39189564540374144,1.4225985946597255,0.62148599841617569,0.15492475816227719
ENSG00000143793,C1orf35,0.083228193280736065,0.031655356514287192,1.0,0.07414242739377859,-0.2223888860641523,0.70341423246185875,0.093851990619912451,0.25691908984102696,0.72118107408337473
ENSG00000162910,MRPL55,0.1390519814568395,-0.69140400337166108,0.052703893984019048,0.22420670043878646,0.41147311813556042,0.26700096801672107,0.22623269317852579,0.34641654853274995,0.52240472142685379
ENSG00000143774,GUK1,0.79269779210066904,-0.78058328662946708,0.014906918490517677,1.2046661602941147,0.16437505179490439,0.72275303675650759,1.6241333955698531,0.72436285424746738,0.078240349104656479
ENSG00000203684,IBA57-AS1,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000181873,IBA57,0.005074889834191223,-0.17479552095313977,1.0,0.007117673029802745,0.61624812599695922,0.55756227089295296,0.0039516627629436821,-0.34976818203484505,0.94590376603091619
ENSG00000162913,C1orf145,0.0035524228839338562,1.453235701659902,0.35281707447093702,0.0,-2.636732615172912,0.10782587763395808,0.0029637470722077616,0.85186567913480538,0.80787311058642197
ENSG00000154358,OBSCN,0.014717180519154547,1.659686579127329,0.011638127815755748,0.00059313941915022875,-3.5348530011536985,6.6016494199555546e-05,0.010867072598095126,0.48263186946908654,0.73121573053565547
ENSG00000154370,TRIM11,0.04415154155746364,-0.4536548939486158,0.35581181222611863,0.057534523657572188,0.1612844423053561,0.76449788592492507,0.06619035127930667,0.40794705986883306,0.53446343035429533
ENSG00000270094,RP11-245P10.8,0.0,-0.5467642983400971,1.0,0.00059313941915022875,1.8226990034643844,0.54107442072756584,0.0,0.85186567913480538,1.0
ENSG00000162931,TRIM17,0.00050748898341912234,-1.3541192203977008,0.48476370275765163,0.0,-2.1773009965356156,0.14993298066871052,0.0059274941444155231,3.6592206011924091,0.0094166832821308468
ENSG00000181218,HIST3H2A,0.021314537303603137,-1.1428673566664536,0.0077691377647521737,0.01898046141280732,-1.2621898941221277,0.0042909063317896302,0.095827822001384289,2.2377568327541328,1.8171512387529384e-08
ENSG00000196890,HIST3H2BB,0.0,-1.5467642983400971,0.48476370275765163,0.00059313941915022875,0.23773650274322833,1.0,0.001975831381471841,2.4368281798559615,0.35746253525472621
ENSG00000168159,RNF187,0.21010043913551663,-0.50800825485760503,0.17232006707036823,0.28648633944956048,0.21213168659282911,0.60619055750442574,0.32008468379843824,0.38558995230947546,0.46536644907804819
ENSG00000116574,RHOU,0.0010149779668382447,-3.7691567196765448,2.1645003982180295e-07,0.030843249795811895,3.965656957306428,1.4856125391979356e-11,0.0029637470722077616,-1.9294940343898537,0.049451659848639633
ENSG00000177788,RP5-1061H20.4,0.00050748898341912234,-0.5467642983400971,0.83045364126865562,0.0011862788383004575,0.8226990034643844,0.78955702225444524,0.00098791569073592052,0.85186567913480538,1.0
ENSG00000168118,RAB4A,0.18980087979875174,-0.41175928124694439,0.3121578435632964,0.25030483488139654,0.23660007492480717,0.55728238685113207,0.25685807959133933,0.241335761714218,0.69143415365458538
ENSG00000237481,RP4-803J11.2,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000154429,CCSAP,0.0071048457678677124,-1.6622415157600336,0.0037210758973955562,0.032029528634112354,1.96020252721432,0.00010135433142719661,0.0098791569073592052,-0.79722715900606644,0.47024989154953833
ENSG00000143632,ACTA1,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000069248,NUP133,0.085765638197831673,0.34692679951356231,0.44932803546172956,0.059907081334173107,-0.47641920851489061,0.296011036193433,0.08002117094960956,0.12726864239901747,0.93025554161715518
ENSG00000223635,RP4-613A2.1,0.00050748898341912234,1.4532357016599029,0.62952092746167443,0.0,-0.1773009965356156,1.0,0.0,0.85186567913480538,1.0
ENSG00000135776,ABCB10,0.0086273127181250801,-1.158199010422444,0.053737940856360022,0.021946158508558463,0.94134349996300415,0.096341443632928847,0.016794566742510647,0.24043096705245848,0.92709566161509971
ENSG00000135801,TAF5L,0.010149779668382446,-0.58071163026343431,0.39589818329623372,0.017794182574506864,0.73250119449280682,0.21845919553773563,0.011854988288831046,-0.12011994469559806,1.0
ENSG00000135763,URB2,0.016239647469411915,-0.087332679702799787,1.0,0.013049067221305033,-0.51172003560617352,0.46633453780904649,0.024697892268398011,0.77094568375123806,0.32428580324845463
ENSG00000228058,RP11-552D4.1,0.0,-2.5467642983400971,0.082092143184153463,0.0041519759340516013,3.8226990034643844,0.0044224566558052356,0.0,-1.1481343208651946,0.67870931976190174
ENSG00000143641,GALNT2,0.11722995516981725,-0.12757515579078627,0.86235916565407056,0.13227009047050101,0.15837871112994506,0.74110055267419606,0.12151362996051822,-0.023660745564378249,1.0
ENSG00000224407,RP5-956O18.3,0.0,-0.5467642983400971,1.0,0.00059313941915022875,1.8226990034643844,0.54107442072756584,0.0,0.85186567913480538,1.0
ENSG00000177614,PGBD5,0.0,-2.3541192203977008,0.12748561124391153,0.0035588365149013725,3.630053925521989,0.010250424749383412,0.0,-0.95548924292279835,0.67208136228800985
ENSG00000282564,RP4-553F17.1,0.0,-0.5467642983400971,1.0,0.00059313941915022875,1.8226990034643844,0.54107442072756584,0.0,0.85186567913480538,1.0
ENSG00000135775,COG2,0.065973567844485895,-0.18576663877414257,0.75467201957001184,0.07532870623207906,0.12921204596506008,0.81288032836135282,0.075081592495929952,0.10742496440645288,0.98060063379482898
ENSG00000119280,C1orf198,0.0055823788176103456,0.4532357016599029,0.74785804497471942,0.00474511535320183,0.085733409298178742,1.0,0.0029637470722077616,-0.47006241575255636,0.90344320835340008
ENSG00000143643,TTC13,0.045166519524301889,-0.20465832151510455,0.74558297659496431,0.040333480502215559,-0.41750469398852363,0.41012891270939844,0.072117845423722196,0.75753829658665195,0.1456037183871903
ENSG00000173409,ARV1,0.061406166993713797,0.12658519653013744,0.85605215477507035,0.046264874693717845,-0.48823009247371996,0.29637078851279769,0.073105761114458115,0.4368281798559619,0.48910479964915088
ENSG00000182118,FAM89A,0.0065973567844485898,0.012663110273921419,1.0,0.0083039518681032026,0.55966459763059184,0.60497763516891156,0.0039516627629436821,-0.63356114803543573,0.74879402302571541
ENSG00000143633,C1orf131,0.095915417866214117,0.26154007754637121,0.61064343505615382,0.07414242739377859,-0.33444739325662409,0.49878392807735356,0.089900327856968762,0.076219616804539925,1.0
ENSG00000116906,GNPAT,0.12991717975529532,-0.18138468536856456,0.74002469931192316,0.12811811453644942,-0.1938268936264933,0.72276431491724979,0.17980065571393752,0.48186914407945247,0.34740252301549041
ENSG00000116903,EXOC8,0.04009162969011066,0.26736915634856917,0.6605736950989417,0.031436389214962127,-0.29277821395555126,0.62734235073960942,0.036552880557229057,0.044510757077201646,1.0
ENSG00000010072,SPRTN,0.075615858529449229,-0.39476120489504707,0.38268765297663043,0.068211033202276311,-0.56724751485162805,0.1795885011278251,0.15213901637333174,1.0781415349584815,0.0081010839146150402
ENSG00000135766,EGLN1,0.070540968695258,-0.64148295559323554,0.099014445590158456,0.1091376531236421,0.36539577720853167,0.37446372452433979,0.11262238874389494,0.35750572719455587,0.53893832386548912
ENSG00000233461,RP11-295G20.2,0.014717180519154547,-2.3263742299147969,6.5775797316639177e-08,0.1132896290576937,2.9482298855482445,6.5550722154915209e-15,0.013830819670302887,-2.0291462846481076,0.001319383018161868
ENSG00000270106,TSNAX-DISC1,0.0,-0.5467642983400971,1.0,0.0,-0.1773009965356156,1.0,0.00098791569073592052,2.8518656791348054,0.48910479964915088
ENSG00000116918,TSNAX,0.017762114419669281,-1.7343913015158678,2.1918265282497737e-05,0.078294403327830192,1.8118922485078022,5.7267659847247218e-07,0.030625386412813534,-0.54045174364395443,0.51474658175658472
ENSG00000162946,DISC1,0.022329515270441382,-0.24473576089043991,0.74432244653619173,0.036181504568163957,0.96954039179365648,0.031432224387106418,0.010867072598095126,-1.2910922747072373,0.093483064489626524
ENSG00000116991,SIPA1L2,0.0,-4.8321665172023449,3.7882754520919099e-07,0.018387321993657092,2.8226990034643844,3.7323993516645294e-06,0.0069154098351514436,-0.14813432086519462,1.0
ENSG00000212916,MAP10,0.0040599118673529788,-0.62476681034137016,0.60035008866128892,0.007117673029802745,0.61624812599695922,0.54107442072756584,0.0059274941444155231,0.2669031784136493,1.0
ENSG00000135778,NTPCR,0.14615682722470721,0.1852178883118536,0.71114949579704989,0.097868004159787747,-0.68184481480147285,0.072266064830045648,0.17980065571393752,0.54101703012793267,0.26550475168616061
ENSG00000135749,PCNXL2,0.018269603403088402,0.41476155384526692,0.59194913508743929,0.0065245336106525163,-1.5696184193143754,0.0078029163870054494,0.025685807959133933,1.0217906805771175,0.14693905997554274
ENSG00000143674,RP5-862P8.2,0.00050748898341912234,-3.0703262543971093,0.0022724844491797511,0.013049067221305033,4.3462609595213975,1.3356904385980121e-06,0.0,-2.7330968215863507,0.07399357132960227
ENSG00000135750,KCNK1,0.0,-0.5467642983400971,1.0,0.0,-0.1773009965356156,1.0,0.00098791569073592052,2.8518656791348054,0.48910479964915088
ENSG00000183780,SLC35F3,0.0065973567844485898,-0.59739037141006524,0.58698423623429363,0.0035588365149013725,-1.5398710759203222,0.076797393950144496,0.021734145196190251,2.0534995403044567,0.0093356284195403646
